Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0dircolorsFalse.klee-out,383172627,548.87,36.76,25.15,18596,40.69,6836,11760,1298,131,391,176995,545.08,6.76,1.23,14.20,2.59,13.40,13.41,223.35,55624,192,219,139.25,0,211229307,1463,671440,95926,48341,245645,1463,47190,7081116,69.18,70.13,64.76,45561,0,10062,0,0,0,0,0,0,0,55432,0,0,0,0,0,0,0,-1,8.37,1.53,99.31
