Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SymCalls,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
measure-simpcsplitTrue.klee-out,426165810,506.71,28.07,17.43,35773,24.67,10043,25730,2817,201,580,234306,502.47,1.62,0.32,97.79,19.30,95.23,95.24,125.00,83641,49,73,43.06,0,236280196,4088,46730,0,821969,50997,276253,4088,50377,9849197,314.92,315.46,271.81,78938,0,4702,0,0,0,0,0,0,0,83592,0,0,0,0,0,0,0,-1,15.34,3.03,99.16
