Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
global-s2-alonebase64new.klee-out,4465283,311.37,44.60,31.81,18355,64.43,8187,10168,1306,209,413,869,310.61,2.45,0.79,150.28,48.27,148.41,200.61,108454,74671,84493,47387.60,0,2213016,4386,367714,23808,720919,4386,20810,107880,1009.31,1117.80,656.59,17965,0,90488,0,0,0,0,0,0,0,163,33620,0,0,0,0,0,0,-1,80.64,25.90,99.76
