Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
global-s2-alonecommnew.klee-out,7521661,8.88,25.84,17.34,19043,20.24,4920,14123,1312,83,289,3414,10.16,0.07,0.77,0.98,11.02,0.93,1.80,876,21,30,21.30,0,4142125,476,44589,1731,7283,476,1340,173466,61.19,61.31,60.07,186,0,689,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,-1,0.64,7.21,114.52
