Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
global-s2-aloneln.klee-out,396832,598.30,30.99,20.49,19086,99.67,5914,13172,1364,122,315,182,598.63,0.33,0.06,595.55,99.54,594.96,596.33,1266,1265,1265,838.85,0,190921,2636,304289,6375,2042,2636,4520,19329,728.40,729.28,238.72,1070,0,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0.21,0.04,100.06
