Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0mkfifoTrue.klee-out,569949874,587.05,30.76,20.43,16910,13.96,5201,11709,1175,91,298,219297,584.08,5.08,0.87,24.35,4.15,22.27,22.27,81.96,54278,39,63,37.33,0,317715712,2574,229520,401427,27667,429010,2574,27165,11724320,76.89,77.59,69.63,10194,0,44083,0,0,0,0,0,0,0,54239,0,0,0,0,0,0,0,-1,53.84,9.17,99.50
