Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TQueryCache(s),TIndependence(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
poolingbase64.klee-out,4465283,322.18,45.78,32.66,18355,64.02,8403,9952,1306,214,425,859,321.68,2.98,0.93,147.14,149.00,197.42,45.67,144.74,206.27,118399,40816,44444,29991.70,0,2258704,4744,231061,25662,786348,4744,22375,110465,1098.43,1123.72,924.48,18728,0,99670,0,0,0,0,0,0,0,155,77428,0,0,0,0,0,0,-1,88.37,27.43,99.85
