Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0commTrue.klee-out,29441932,557.56,32.85,23.86,19043,95.14,6256,12787,1312,143,340,8798,558.26,0.60,0.11,527.46,94.60,524.93,524.93,530.48,3095,23,34,21.71,0,16140249,3108,120926,397704,7279,12498,3108,7580,736699,86.38,86.47,77.95,2209,0,885,0,0,0,0,0,0,0,3072,0,0,0,0,0,0,0,-1,1.15,0.21,100.12
