Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SymCalls,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
best-lcp-ppfactornew.klee-out,765257,5.04,30.37,20.73,17824,78.48,5413,12411,1247,98,321,209,6.31,0.23,4.54,3.71,73.52,3.66,3.96,80,12,22,12.67,0,429907,869,0,31882,1823,1298,869,1129,13596,62.21,62.73,60.27,43,0,36,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,-1,0.04,0.84,125.09
