Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0dircolorsTrue.klee-out,383172627,629.11,36.76,25.15,18596,33.96,6836,11760,1298,131,391,176995,622.88,7.52,1.20,16.09,2.56,15.28,15.29,213.62,55624,192,220,145.64,0,211229307,1514,618878,145362,48341,245645,1514,47139,7081116,69.94,70.70,65.62,45561,0,10062,0,0,0,0,0,0,0,55432,0,0,0,0,0,0,0,-1,92.24,14.66,99.01
