Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TQueryCache(s),TIndependence(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
poolingmkfifo.klee-out,12553854,350.99,41.02,27.19,16910,34.87,6936,9974,1175,137,365,1906,349.47,8.11,2.31,11.90,17.20,103.84,3.39,8.29,122.38,188865,54101,57409,45521.94,0,5548283,2769,119988,66450,1075539,2769,64428,435014,1056.63,1113.45,980.10,45404,0,143460,0,0,0,0,0,0,0,478,134270,0,16,0,0,0,0,-1,131.22,37.39,99.57
