Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SymCalls,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
best-lcp-pplnnew.klee-out,396832,1.56,26.24,16.86,19086,41.56,5008,14078,1364,82,296,161,3.15,0.01,0.86,0.37,23.67,0.35,0.65,82,38,41,26.33,0,217586,369,0,27362,1375,1199,369,1078,9724,62.92,62.92,58.83,42,0,39,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,-1,0.06,3.55,202.14
