Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SymCalls,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
measure-simpmkfifoTrue.klee-out,569949874,593.35,30.76,20.43,16910,13.99,5201,11709,1175,91,298,219297,590.20,5.00,0.84,24.36,4.11,22.29,22.29,83.01,54278,39,64,37.52,0,317715712,2574,34203,0,396139,27667,429010,2574,27165,11724320,77.24,77.92,69.89,10194,0,44083,0,0,0,0,0,0,0,54239,0,0,0,0,0,0,0,-1,57.76,9.73,99.47
