Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TQueryCache(s),TIndependence(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
poolingcsplit.klee-out,10877792,276.09,29.65,18.30,35773,40.42,10605,25168,2817,223,585,1872,277.37,6.64,2.40,30.55,34.28,97.99,11.06,27.26,111.60,140043,45866,51838,38934.19,0,4789994,3966,177692,44713,820245,3966,42951,398133,1092.26,1110.73,963.89,46659,0,93383,0,0,0,0,0,0,0,359,93818,0,0,0,0,0,0,-1,99.72,36.12,100.47
