Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0chmodFalse.klee-out,487609795,603.29,32.15,20.58,21123,30.26,6791,14332,1555,132,376,229768,597.39,3.20,0.53,127.16,21.08,124.51,124.51,182.55,72392,27,50,31.56,0,271618766,4281,219633,334971,71764,304228,4281,69440,10245195,89.00,89.53,84.51,57963,0,14428,0,0,0,0,0,0,0,72249,0,0,0,0,116,0,0,-1,2.96,0.49,99.02
