Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TQueryCache(s),TIndependence(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
poolingcomm.klee-out,7521661,369.68,39.52,28.39,19043,69.09,7525,11518,1312,166,413,1658,368.73,4.78,1.29,198.36,200.86,245.72,53.66,195.89,255.43,91465,38747,53803,38103.26,0,3330263,2837,184932,30633,575555,2837,28693,255128,1061.48,1141.89,934.96,27572,0,63892,0,0,0,0,0,0,0,277,52441,0,0,0,0,0,0,-1,70.75,19.14,99.74
