Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0csplitTrue.klee-out,426165810,508.19,28.07,17.43,35773,24.30,10043,25730,2817,201,580,234306,504.11,1.72,0.34,96.92,19.07,94.41,94.41,123.47,83641,49,73,43.16,0,236280196,4087,138703,832295,50997,276253,4087,50378,9849197,314.83,315.36,270.56,78938,0,4702,0,0,0,0,0,0,0,83592,0,0,0,0,0,0,0,-1,13.53,2.66,99.20
