Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TPostLCP(s),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,CommonConstraints,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
partition-basic-v0mkfifoFalse.klee-out,569949874,538.29,30.76,20.43,16910,15.69,5201,11709,1175,91,298,219297,534.45,5.06,0.94,23.69,4.40,21.63,21.64,84.46,54278,39,64,37.75,0,317715712,2556,236458,386391,27667,429010,2556,27183,11724320,76.73,77.34,69.48,10194,0,44083,0,0,0,0,0,0,0,54239,0,0,0,0,0,0,0,-1,2.89,0.54,99.29
