Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TQueryCache(s),TIndependence(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
poolunsimpcomm.klee-out,18002227,656.17,39.67,29.04,19043,96.39,7555,11488,1312,181,400,3189,651.91,1.34,0.20,613.73,614.44,629.62,93.53,610.56,632.50,28259,27496,27496,15461.68,0,9777452,3514,245259,11013,129210,3514,8937,537769,1447.24,1568.07,883.55,14834,0,13424,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,-1,1.63,0.25,99.35
