Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
s2gsimpfactor.klee-out,913392,659.62,35.12,24.90,17824,99.41,6260,11564,1247,142,337,1559,659.93,0.91,0.14,653.19,99.03,650.32,655.76,2665,2641,2641,1831.62,0,451628,6286,523030,7723,22181,6286,3967,33145,164.66,169.42,131.80,1842,0,822,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,-1,0.82,0.12,100.05
